id,file,line,type,source_text,revised_text,notes
JP-0975,src/pages/MyPage.jsx,1773,jsx_text,警戒 35%+,,
JP-0976,src/pages/MyPage.jsx,1779,string_literal,⚠️ 返済負担が高まっています。借り換えを検討してください。,,
JP-0977,src/pages/MyPage.jsx,1780,string_literal,✅ 適正範囲内(35%以下)です。健全な家計状態です。,,
JP-0978,src/pages/MyPage.jsx,1788,jsx_text,ローンアラート,,
JP-0979,src/pages/MyPage.jsx,1802,jsx_text,ローン承認可能性診断,,
JP-0980,src/pages/MyPage.jsx,1811,jsx_text,シミュレーション,,
JP-0981,src/pages/MyPage.jsx,1812,jsx_text,将来シナリオ分析,,
JP-0982,src/pages/MyPage.jsx,1813,jsx_text,あなたの年収,,
JP-0983,src/pages/MyPage.jsx,1814,jsx_text,をベースに、,,
JP-0984,src/pages/MyPage.jsx,1814,jsx_text,金利上昇や収入減少が返済計画に与える影響をAIが予測します。,,
JP-0985,src/pages/MyPage.jsx,1829,jsx_text,金利上昇シナリオ,,
JP-0986,src/pages/MyPage.jsx,1830,jsx_text,金利が0.5%上昇した場合、月々の返済額がどう変わるか確認できます。,,
JP-0987,src/pages/MyPage.jsx,1831,jsx_text,シミュレーション実行 &rarr;,,
JP-0988,src/pages/MyPage.jsx,1843,jsx_text,収入減少シナリオ,,
JP-0989,src/pages/MyPage.jsx,1844,jsx_text,収入が20%減少した場合の返済負担率(DTI)の変化を予測します。,,
JP-0990,src/pages/MyPage.jsx,1845,jsx_text,シミュレーション実行 &rarr;,,
JP-0991,src/pages/MyPage.jsx,1856,jsx_text,毎月返済額（現状 → シナリオ）,,
JP-0992,src/pages/MyPage.jsx,1862,jsx_text,DTI（現状 → シナリオ）,,
JP-0993,src/pages/MyPage.jsx,1872,jsx_text,詳細診断を実行,,
JP-0994,src/pages/MyPage.jsx,1877,jsx_text,繰上返済インパクト,,
JP-0995,src/pages/MyPage.jsx,1878,jsx_text,毎月の追加返済額を設定すると、完済時期と総利息の変化を試算します。,,
JP-0996,src/pages/MyPage.jsx,1883,jsx_text,月の追加返済額,,
JP-0997,src/pages/MyPage.jsx,1887,jsx_text,毎月返済（合計）,,
JP-0998,src/pages/MyPage.jsx,1902,jsx_text,完済期間短縮,,
JP-0999,src/pages/MyPage.jsx,1908,jsx_text,総利息（現状）,,
JP-1000,src/pages/MyPage.jsx,1912,jsx_text,利息削減見込み,,
JP-1001,src/pages/MyPage.jsx,2064,string_literal,ログイン後にMyデータを保存できます。,,
JP-1002,src/pages/MyPage.jsx,2079,string_literal,MyPage DBテーブル未設定のため表示用データを使用中。,,
JP-1003,src/pages/MyPage.jsx,2079,string_literal,Myデータを同期しました。,,
JP-1004,src/pages/MyPage.jsx,2082,string_literal,データ読み込み失敗: ${err?.message || 'unknown error'},,
JP-1005,src/pages/MyPage.jsx,2097,string_literal,支出を保存しました。,,
JP-1006,src/pages/MyPage.jsx,2100,string_literal,支出保存に失敗: ${err?.message || 'unknown error'},,
JP-1007,src/pages/MyPage.jsx,2111,string_literal,支出を削除しました。,,
JP-1008,src/pages/MyPage.jsx,2113,string_literal,支出削除に失敗: ${err?.message || 'unknown error'},,
JP-1009,src/pages/MyPage.jsx,2123,string_literal,保険情報を保存しました。,,
JP-1010,src/pages/MyPage.jsx,2126,string_literal,保険保存に失敗: ${err?.message || 'unknown error'},,
JP-1011,src/pages/MyPage.jsx,2137,string_literal,保険情報を削除しました。,,
JP-1012,src/pages/MyPage.jsx,2139,string_literal,保険削除に失敗: ${err?.message || 'unknown error'},,
JP-1013,src/pages/MyPage.jsx,2157,string_literal,年収情報を保存しました。,,
JP-1014,src/pages/MyPage.jsx,2160,string_literal,年収保存に失敗: ${err?.message || 'unknown error'},,
JP-1015,src/pages/MyPage.jsx,2172,string_literal,ポイント情報を保存しました。,,
JP-1016,src/pages/MyPage.jsx,2175,string_literal,ポイント保存に失敗: ${err?.message || 'unknown error'},,
JP-1017,src/pages/MyPage.jsx,2186,string_literal,ポイント情報を削除しました。,,
JP-1018,src/pages/MyPage.jsx,2188,string_literal,ポイント削除に失敗: ${err?.message || 'unknown error'},,
JP-1019,src/pages/MyPage.jsx,2204,string_literal,投資資産を追加しました。,,
JP-1020,src/pages/MyPage.jsx,2207,string_literal,資産追加に失敗: ${err?.message || 'unknown error'},,
JP-1021,src/pages/MyPage.jsx,2224,string_literal,投資資産を更新しました。,,
JP-1022,src/pages/MyPage.jsx,2227,string_literal,資産更新に失敗: ${err?.message || 'unknown error'},,
JP-1023,src/pages/MyPage.jsx,2236,string_literal,投資資産を削除しました。,,
JP-1024,src/pages/MyPage.jsx,2238,string_literal,資産削除に失敗: ${err?.message || 'unknown error'},,
JP-1025,src/pages/MyPage.jsx,2256,string_literal,予算目標を保存しました。,,
JP-1026,src/pages/MyPage.jsx,2259,string_literal,予算保存に失敗: ${err?.message || 'unknown error'},,
JP-1027,src/pages/MyPage.jsx,2268,string_literal,残債総額を保存しました。,,
JP-1028,src/pages/MyPage.jsx,2287,string_literal,「${name || id}」をウォッチリストから削除しますか？,,
JP-1029,src/pages/MyPage.jsx,2290,string_literal,ウォッチリストから削除しました。,,
JP-1030,src/pages/MyPage.jsx,2357,jsx_text,プレミアム,,
JP-1031,src/pages/MyPage.jsx,2361,string_literal,サマリー,,
JP-1032,src/pages/MyPage.jsx,2362,string_literal,資産運用,,
JP-1033,src/pages/MyPage.jsx,2363,string_literal,家計・ポイント,,
JP-1034,src/pages/MyPage.jsx,2364,string_literal,ローン・負債管理,,
JP-1035,src/pages/MyPage.jsx,2381,jsx_text,プレミアム,,
JP-1036,src/pages/MyPage.jsx,2383,jsx_text,MoneyMartへようこそ,,
JP-1037,src/pages/MyPage.jsx,2390,jsx_text,総資産,,
JP-1038,src/pages/MyPage.jsx,2401,jsx_text,設定,,
JP-1039,src/pages/MyPage.jsx,2407,jsx_text,ログアウト,,
JP-1040,src/pages/MyPage.jsx,2417,string_literal,サマリー,,
JP-1041,src/pages/MyPage.jsx,2418,string_literal,資産運用,,
JP-1042,src/pages/MyPage.jsx,2419,string_literal,家計・ポイント,,
JP-1043,src/pages/MyPage.jsx,2420,string_literal,ローン・負債管理,,
JP-1044,src/pages/NotFoundPage.jsx,8,jsx_text,ページが見つかりませんでした。,,
JP-1045,src/pages/NotFoundPage.jsx,14,jsx_text,ホームへ戻る,,
JP-1046,src/pages/PrimePage.jsx,30,string_literal,メールアドレスを入力してください。,,
JP-1047,src/pages/PrimePage.jsx,47,string_literal,既に申し込み済みです。リリース時に優先案内をお送りします。,,
JP-1048,src/pages/PrimePage.jsx,54,string_literal,申し込みを受け付けました。決済機能リリース時にご案内します。,,
JP-1049,src/pages/PrimePage.jsx,56,string_literal,申し込みに失敗しました。しばらくしてから再度お試しください。,,
JP-1050,src/pages/PrimePage.jsx,71,jsx_text,資産運用の,,
JP-1051,src/pages/PrimePage.jsx,73,jsx_text,次元を変える。,,
JP-1052,src/pages/PrimePage.jsx,76,jsx_text,AIによる高度な分析、リアルタイムの市場データ。,,
JP-1053,src/pages/PrimePage.jsx,77,jsx_text,プロレベルの環境を、あなたの手に。,,
JP-1054,src/pages/PrimePage.jsx,86,jsx_text,月払い,,
JP-1055,src/pages/PrimePage.jsx,92,jsx_text,年払い,,
JP-1056,src/pages/PrimePage.jsx,102,jsx_text,ただのツールではありません。,,
JP-1057,src/pages/PrimePage.jsx,104,jsx_text,です。,,
JP-1058,src/pages/PrimePage.jsx,104,jsx_text,成功への投資,,
JP-1059,src/pages/PrimePage.jsx,108,string_literal,AI ポートフォリオ診断,,
JP-1060,src/pages/PrimePage.jsx,108,string_literal,あなたの資産状況を24時間365日モニタリング。最適なリバランスを提案します。,,
JP-1061,src/pages/PrimePage.jsx,109,string_literal,15分の遅延なし。機関投資家と同じタイミングで市場の動きを把握できます。,,
JP-1062,src/pages/PrimePage.jsx,109,string_literal,米国株 リアルタイム株価,,
JP-1063,src/pages/PrimePage.jsx,110,string_literal,会員限定レポート,,
JP-1064,src/pages/PrimePage.jsx,110,string_literal,毎朝配信されるプロのアナリストによる市場分析レポートが読み放題。,,
JP-1065,src/pages/PrimePage.jsx,140,string_literal,年,,
JP-1066,src/pages/PrimePage.jsx,140,string_literal,月,,
JP-1067,src/pages/PrimePage.jsx,144,string_literal,いつでも解約可能,,
JP-1068,src/pages/PrimePage.jsx,144,string_literal,月額換算 ¥816 (2ヶ月分無料),,
JP-1069,src/pages/PrimePage.jsx,149,jsx_text,リリース通知用メールアドレス,,
JP-1070,src/pages/PrimePage.jsx,166,string_literal,Prime先行案内を受け取る,,
JP-1071,src/pages/PrimePage.jsx,166,string_literal,送信中...,,
JP-1072,src/pages/PrimePage.jsx,174,jsx_text,現在、決済機能は準備中です。,,
JP-1073,src/pages/PrimePage.jsx,175,jsx_text,先行案内登録後、正式リリース時にご連絡します。,,
JP-1074,src/pages/PrimePage.jsx,183,jsx_text,すべての機能が、,,
JP-1075,src/pages/PrimePage.jsx,184,jsx_text,あなたの資産を加速させる。,,
JP-1076,src/pages/PrimePage.jsx,192,jsx_text,高度なチャート分析,,
JP-1077,src/pages/PrimePage.jsx,193,jsx_text,高度なインジケーターと可視化機能で、市場分析をより深く行えます。,,
JP-1078,src/pages/PrimePage.jsx,202,jsx_text,AI 投資アシスト,,
JP-1079,src/pages/PrimePage.jsx,203,jsx_text,市場データをもとに、投資判断に役立つ分析インサイトを提供。,,
JP-1080,src/pages/PrimePage.jsx,212,jsx_text,広告完全非表示,,
JP-1081,src/pages/PrimePage.jsx,213,jsx_text,ストレスのない快適な取引環境を提供します。,,
JP-1082,src/pages/PrimePage.jsx,226,jsx_text,機能比較,,
JP-1083,src/pages/PrimePage.jsx,233,string_literal,リアルタイム株価,,
JP-1084,src/pages/PrimePage.jsx,234,string_literal,AI ポートフォリオ診断,,
JP-1085,src/pages/PrimePage.jsx,235,string_literal,10件,,
JP-1086,src/pages/PrimePage.jsx,235,string_literal,ウォッチリスト登録数,,
JP-1087,src/pages/PrimePage.jsx,235,string_literal,無制限,,
JP-1088,src/pages/PrimePage.jsx,236,string_literal,あり,,
JP-1089,src/pages/PrimePage.jsx,236,string_literal,なし,,
JP-1090,src/pages/PrimePage.jsx,236,string_literal,広告表示,,
JP-1091,src/pages/PrimePage.jsx,237,string_literal,カスタマーサポート,,
JP-1092,src/pages/PrimePage.jsx,237,string_literal,メール,,
JP-1093,src/pages/PrimePage.jsx,237,string_literal,優先チャット,,
JP-1094,src/pages/PrimePage.jsx,256,jsx_text,まずは30日間、無料でお試しください。,,
JP-1095,src/pages/PrimePage.jsx,262,jsx_text,すべての機能を見る,,
JP-1096,src/pages/ProductDetailPage.jsx,18,string_literal,銀行・預金,,
JP-1097,src/pages/ProductDetailPage.jsx,19,string_literal,カード,,
JP-1098,src/pages/ProductDetailPage.jsx,20,string_literal,ローン,,
JP-1099,src/pages/ProductDetailPage.jsx,21,string_literal,旅行保険,,
JP-1100,src/pages/ProductDetailPage.jsx,22,string_literal,ポイ活,,
JP-1101,src/pages/ProductDetailPage.jsx,27,string_literal,金利条件（通常金利 / 条件達成後）を分けて確認する,,
JP-1102,src/pages/ProductDetailPage.jsx,28,string_literal,ATM・振込手数料の無料回数と適用条件を見る,,
JP-1103,src/pages/ProductDetailPage.jsx,29,string_literal,キャンペーン特典の受取条件と期間を確認する,,
JP-1104,src/pages/ProductDetailPage.jsx,32,string_literal,年会費の条件（初年度 / 翌年度 / 条件付き無料）を確認する,,
JP-1105,src/pages/ProductDetailPage.jsx,33,string_literal,還元率だけでなく、ポイント利用先の使いやすさを見る,,
JP-1106,src/pages/ProductDetailPage.jsx,34,string_literal,旅行保険・付帯特典が自分の利用目的に合うか比較する,,
JP-1107,src/pages/ProductDetailPage.jsx,37,string_literal,金利タイプ（固定 / 変動）と見直し条件を比較する,,
JP-1108,src/pages/ProductDetailPage.jsx,38,string_literal,事務手数料・繰上返済手数料を含めた総コストで判断する,,
JP-1109,src/pages/ProductDetailPage.jsx,39,string_literal,審査条件（年収・勤続・対象物件）を事前に確認する,,
JP-1110,src/pages/ProductDetailPage.jsx,42,string_literal,補償範囲（疾病 / 携行品 / 賠償責任）を優先順位で確認する,,
JP-1111,src/pages/ProductDetailPage.jsx,43,string_literal,免責金額と保険金支払条件を必ず読む,,
JP-1112,src/pages/ProductDetailPage.jsx,44,string_literal,家族特約・長期旅行時の対応可否を比較する,,
JP-1113,src/pages/ProductDetailPage.jsx,47,string_literal,還元率の上限と対象外条件をチェックする,,
JP-1114,src/pages/ProductDetailPage.jsx,48,string_literal,ポイント失効期限と最低交換単位を確認する,,
JP-1115,src/pages/ProductDetailPage.jsx,49,string_literal,普段使うサービスで還元効率が高いか見る,,
JP-1116,src/pages/ProductDetailPage.jsx,55,string_literal,表示条件はいつ更新されますか？,,
JP-1117,src/pages/ProductDetailPage.jsx,56,string_literal,原則として定期的に見直していますが、急な変更があるため、最終的には公式サイトの最新情報をご確認ください。,,
JP-1118,src/pages/ProductDetailPage.jsx,59,string_literal,このページから直接契約できますか？,,
JP-1119,src/pages/ProductDetailPage.jsx,60,string_literal,契約自体は各金融機関の公式ページで行います。本ページでは比較・検討に必要な情報を提供します。,,
JP-1120,src/pages/ProductDetailPage.jsx,63,string_literal,おすすめ順は何を基準にしていますか？,,
JP-1121,src/pages/ProductDetailPage.jsx,64,string_literal,条件のわかりやすさ、使いやすさ、コスト構造など複数観点で整理しています。個別条件により最適解は異なります。,,
JP-1122,src/pages/ProductDetailPage.jsx,77,jsx_text,商品が見つかりませんでした,,
JP-1123,src/pages/ProductDetailPage.jsx,78,jsx_text,一覧に戻る,,
JP-1124,src/pages/ProductDetailPage.jsx,85,string_literal,金融商品,,
JP-1125,src/pages/ProductDetailPage.jsx,86,string_literal,${product.name}の詳細情報です。各金融機関の公式サイトで最新の条件をご確認ください。,,
JP-1126,src/pages/ProductDetailPage.jsx,95,string_literal,適用条件（年齢・居住地・利用実績）を満たしている,,
JP-1127,src/pages/ProductDetailPage.jsx,96,string_literal,手数料・特典の適用期限を確認した,,
JP-1128,src/pages/ProductDetailPage.jsx,97,string_literal,公式サイトで最新条件を最終確認した,,
JP-1129,src/pages/ProductDetailPage.jsx,105,string_literal,申込は各金融機関の公式サイトからお手続きください。,,
JP-1130,src/pages/ProductDetailPage.jsx,118,jsx_text,戻る,,
JP-1131,src/pages/ProductDetailPage.jsx,169,jsx_text,商品概要,,
JP-1132,src/pages/ProductDetailPage.jsx,177,jsx_text,比較チェックポイント,,
JP-1133,src/pages/ProductDetailPage.jsx,188,jsx_text,申込前チェックリスト,,
JP-1134,src/pages/ProductDetailPage.jsx,202,jsx_text,同じカテゴリの商品,,
JP-1135,src/pages/ProductDetailPage.jsx,224,jsx_text,詳細 →,,
JP-1136,src/pages/ProductDetailPage.jsx,238,jsx_text,よくある質問,,
JP-1137,src/pages/ProductDetailPage.jsx,265,string_literal,関心リストから削除,,
JP-1138,src/pages/ProductDetailPage.jsx,265,string_literal,関心リストに追加,,
JP-1139,src/pages/ProductDetailPage.jsx,270,jsx_text,この商品の申込へ,,
JP-1140,src/pages/ProductDetailPage.jsx,277,jsx_text,ご注意,,
JP-1141,src/pages/ProductDetailPage.jsx,280,jsx_text,本ページの情報は2025年時点のものです。金利・手数料・条件等は変更される場合があります。申込前に必ず各金融機関の公式サイトで最新情報をご確認ください。,,
JP-1142,src/pages/ProductPage.jsx,12,string_literal,無料,,
JP-1143,src/pages/ProductPage.jsx,21,string_literal,価格変動が大きい商品への許容度は？,,
JP-1144,src/pages/ProductPage.jsx,23,string_literal,できるだけ低い方が安心,,
JP-1145,src/pages/ProductPage.jsx,24,string_literal,ある程度なら受け入れられる,,
JP-1146,src/pages/ProductPage.jsx,25,string_literal,高くても成長性を重視,,
JP-1147,src/pages/ProductPage.jsx,30,string_literal,投資・運用の主な目的は？,,
JP-1148,src/pages/ProductPage.jsx,32,string_literal,元本に近い安定運用,,
JP-1149,src/pages/ProductPage.jsx,33,string_literal,安定と成長のバランス,,
JP-1150,src/pages/ProductPage.jsx,34,string_literal,中長期の成長重視,,
JP-1151,src/pages/ProductPage.jsx,39,string_literal,どのくらいの期間で考えますか？,,
JP-1152,src/pages/ProductPage.jsx,41,string_literal,1年以内,,
JP-1153,src/pages/ProductPage.jsx,42,string_literal,1〜3年,,
JP-1154,src/pages/ProductPage.jsx,43,string_literal,3年以上,,
JP-1155,src/pages/ProductPage.jsx,51,string_literal,金利0.2%以上,,
JP-1156,src/pages/ProductPage.jsx,52,string_literal,金利0.25%以上,,
JP-1157,src/pages/ProductPage.jsx,53,string_literal,金利0.3%以上,,
JP-1158,src/pages/ProductPage.jsx,56,string_literal,年会費無料,,
JP-1159,src/pages/ProductPage.jsx,56,string_literal,永年無料,,
JP-1160,src/pages/ProductPage.jsx,56,string_literal,無料,,
JP-1161,src/pages/ProductPage.jsx,57,string_literal,還元率1%以上,,
JP-1162,src/pages/ProductPage.jsx,58,string_literal,還元率0.5%以上,,
JP-1163,src/pages/ProductPage.jsx,61,string_literal,変動金利0.25%以下,,
JP-1164,src/pages/ProductPage.jsx,62,string_literal,変動金利0.3%以下,,
JP-1165,src/pages/ProductPage.jsx,63,string_literal,団信がん100%,,
JP-1166,src/pages/ProductPage.jsx,66,string_literal,"保険料1,200円以下",,
JP-1167,src/pages/ProductPage.jsx,67,string_literal,"保険料1,500円以下",,
JP-1168,src/pages/ProductPage.jsx,68,string_literal,治療救援無制限,,
JP-1169,src/pages/ProductPage.jsx,68,string_literal,無制限,,
JP-1170,src/pages/ProductPage.jsx,71,string_literal,還元率1%以上,,
JP-1171,src/pages/ProductPage.jsx,72,string_literal,還元率0.5%以上,,
JP-1172,src/pages/ProductPage.jsx,78,string_literal,表示順,,
JP-1173,src/pages/ProductPage.jsx,79,string_literal,名前順,,
JP-1174,src/pages/ProductPage.jsx,80,string_literal,提供会社順,,
JP-1175,src/pages/ProductPage.jsx,84,string_literal,表示順,,
JP-1176,src/pages/ProductPage.jsx,85,string_literal,金利が高い順,,
JP-1177,src/pages/ProductPage.jsx,86,string_literal,還元率が高い順,,
JP-1178,src/pages/ProductPage.jsx,87,string_literal,金利が低い順,,
JP-1179,src/pages/ProductPage.jsx,88,string_literal,保険料が安い順,,
JP-1180,src/pages/ProductPage.jsx,89,string_literal,還元率が高い順,,
JP-1181,src/pages/ProductPage.jsx,140,string_literal,金融商品をまとめて比較,,
JP-1182,src/pages/ProductPage.jsx,141,string_literal,手数料・金利・還元率を横断で確認して、あなたに合う選択肢を見つけましょう。,,
JP-1183,src/pages/ProductPage.jsx,142,string_literal,最大3商品まで同時比較,,
JP-1184,src/pages/ProductPage.jsx,143,string_literal,最短3分,,
JP-1185,src/pages/ProductPage.jsx,144,string_literal,比較完了まで,,
JP-1186,src/pages/ProductPage.jsx,145,string_literal,0円,,
JP-1187,src/pages/ProductPage.jsx,146,string_literal,比較利用料,,
JP-1188,src/pages/ProductPage.jsx,149,string_literal,預金金利をスマートに比較,,
JP-1189,src/pages/ProductPage.jsx,150,string_literal,期間・最低預入額・金利を一画面で確認。条件に合う預金をすぐに絞り込めます。,,
JP-1190,src/pages/ProductPage.jsx,151,string_literal,ネット銀行の高金利をチェック,,
JP-1191,src/pages/ProductPage.jsx,153,string_literal,最高水準の金利例,,
JP-1192,src/pages/ProductPage.jsx,154,string_literal,1万円,,
JP-1193,src/pages/ProductPage.jsx,155,string_literal,最低預入の目安,,
JP-1194,src/pages/ProductPage.jsx,158,string_literal,クレジットカードを比較,,
JP-1195,src/pages/ProductPage.jsx,159,string_literal,年会費・還元率・付帯保険を比較して、あなたに合う1枚を見つけましょう。,,
JP-1196,src/pages/ProductPage.jsx,160,string_literal,"最大¥20,000 相当の特典情報も確認",,
JP-1197,src/pages/ProductPage.jsx,162,string_literal,高還元率,,
JP-1198,src/pages/ProductPage.jsx,164,string_literal,年会費無料の選択肢,,
JP-1199,src/pages/ProductPage.jsx,167,string_literal,ローン条件を見える化,,
JP-1200,src/pages/ProductPage.jsx,168,string_literal,金利・団信・手数料を整理して比較。返済負担を下げる選択肢を探せます。,,
JP-1201,src/pages/ProductPage.jsx,169,string_literal,借換え候補も同時に比較可能,,
JP-1202,src/pages/ProductPage.jsx,171,string_literal,変動金利の例,,
JP-1203,src/pages/ProductPage.jsx,172,string_literal,最短,,
JP-1204,src/pages/ProductPage.jsx,173,string_literal,オンライン申込対応,,
JP-1205,src/pages/ProductPage.jsx,176,string_literal,旅行保険を条件で比較,,
JP-1206,src/pages/ProductPage.jsx,177,string_literal,保険料・補償額・サポート体制を比較して、旅先リスクに備えましょう。,,
JP-1207,src/pages/ProductPage.jsx,178,string_literal,治療救援・日本語サポートを重点比較,,
JP-1208,src/pages/ProductPage.jsx,179,string_literal,無制限,,
JP-1209,src/pages/ProductPage.jsx,180,string_literal,補償例,,
JP-1210,src/pages/ProductPage.jsx,182,string_literal,日本語サポート,,
JP-1211,src/pages/ProductPage.jsx,185,string_literal,ポイ活サービスを比較,,
JP-1212,src/pages/ProductPage.jsx,186,string_literal,還元率・提携先・キャンペーンを比較し、日常支出の効率を高めます。,,
JP-1213,src/pages/ProductPage.jsx,187,string_literal,還元率・提携先で最適化,,
JP-1214,src/pages/ProductPage.jsx,189,string_literal,最大還元率の例,,
JP-1215,src/pages/ProductPage.jsx,190,string_literal,全国,,
JP-1216,src/pages/ProductPage.jsx,191,string_literal,提携店舗,,
JP-1217,src/pages/ProductPage.jsx,215,string_literal,年会費無料カード,,
JP-1218,src/pages/ProductPage.jsx,216,string_literal,高金利の預金,,
JP-1219,src/pages/ProductPage.jsx,217,string_literal,低金利ローン,,
JP-1220,src/pages/ProductPage.jsx,218,string_literal,高還元ポイ活,,
JP-1221,src/pages/ProductPage.jsx,221,string_literal,金利0.3%以上,,
JP-1222,src/pages/ProductPage.jsx,222,string_literal,金利0.25%以上,,
JP-1223,src/pages/ProductPage.jsx,223,string_literal,条件クリア,,
JP-1224,src/pages/ProductPage.jsx,226,string_literal,年会費無料,,
JP-1225,src/pages/ProductPage.jsx,227,string_literal,還元率1%以上,,
JP-1226,src/pages/ProductPage.jsx,228,string_literal,還元率重視,,
JP-1227,src/pages/ProductPage.jsx,231,string_literal,変動0.25%以下,,
JP-1228,src/pages/ProductPage.jsx,232,string_literal,団信がん100%,,
JP-1229,src/pages/ProductPage.jsx,233,string_literal,低金利順,,
JP-1230,src/pages/ProductPage.jsx,236,string_literal,"保険料1,200円以下",,
JP-1231,src/pages/ProductPage.jsx,237,string_literal,治療救援無制限,,
JP-1232,src/pages/ProductPage.jsx,238,string_literal,保険料が安い順,,
JP-1233,src/pages/ProductPage.jsx,241,string_literal,還元率1%以上,,
JP-1234,src/pages/ProductPage.jsx,242,string_literal,還元率0.5%以上,,
JP-1235,src/pages/ProductPage.jsx,243,string_literal,還元率重視,,
JP-1236,src/pages/ProductPage.jsx,250,string_literal,固定費を見直したい,,
JP-1237,src/pages/ProductPage.jsx,251,string_literal,年会費無料カード + 還元率1%以上を軸に、毎月の支出効率を改善。,,
JP-1238,src/pages/ProductPage.jsx,256,string_literal,ローン負担を下げたい,,
JP-1239,src/pages/ProductPage.jsx,257,string_literal,低金利順 + 団信条件を同時確認。借換え候補を比較リストに保存。,,
JP-1240,src/pages/ProductPage.jsx,262,string_literal,旅行前に備えたい,,
JP-1241,src/pages/ProductPage.jsx,263,string_literal,保険料と治療救援をセットで比較。日本語サポート有無もチェック。,,
JP-1242,src/pages/ProductPage.jsx,269,string_literal,ランキングは広告順ですか？,,
JP-1243,src/pages/ProductPage.jsx,269,string_literal,広告順ではありません。選択した条件・並び替え基準で表示順が決まります。,,
JP-1244,src/pages/ProductPage.jsx,270,string_literal,このページで申込できますか？,,
JP-1245,src/pages/ProductPage.jsx,270,string_literal,申込は各社の公式サイトで行われます。当ページは比較・検討支援を目的としています。,,
JP-1246,src/pages/ProductPage.jsx,271,string_literal,保証しません。最新の公式情報や契約条件を必ず確認して判断してください。,,
JP-1247,src/pages/ProductPage.jsx,271,string_literal,比較結果は将来の成果を保証しますか？,,
JP-1248,src/pages/ProductPage.jsx,283,string_literal,無料,,
JP-1249,src/pages/ProductPage.jsx,299,string_literal,無制限,,
JP-1250,src/pages/ProductPage.jsx,305,string_literal,年会費,,
JP-1251,src/pages/ProductPage.jsx,306,string_literal,手数料,,
JP-1252,src/pages/ProductPage.jsx,307,string_literal,保険料,,
JP-1253,src/pages/ProductPage.jsx,308,string_literal,最低預入,,
JP-1254,src/pages/ProductPage.jsx,309,string_literal,還元率,,
JP-1255,src/pages/ProductPage.jsx,310,string_literal,治療救援,,
JP-1256,src/pages/ProductPage.jsx,311,string_literal,団信,,
JP-1257,src/pages/ProductPage.jsx,312,string_literal,限度額,,
JP-1258,src/pages/ProductPage.jsx,313,string_literal,金利,,
JP-1259,src/pages/ProductPage.jsx,340,string_literal,「分散投資」の主な目的として最も適切なのはどれ？,,
JP-1260,src/pages/ProductPage.jsx,342,string_literal,必ず高いリターンを得るため,,
JP-1261,src/pages/ProductPage.jsx,343,string_literal,リスクを分散し値動きをならすため,,
JP-1262,src/pages/ProductPage.jsx,344,string_literal,短期で一気に利益を狙うため,,
JP-1263,src/pages/ProductPage.jsx,346,string_literal,分散投資は値動きの異なる資産を組み合わせ、価格変動リスクの偏りを抑える目的で使います。,,
JP-1264,src/pages/ProductPage.jsx,355,string_literal,カテゴリーを変更すると比較リストがリセットされます。よろしいですか？,,
JP-1265,src/pages/ProductPage.jsx,384,string_literal,同じカテゴリーの商品のみ比較できます。,,
JP-1266,src/pages/ProductPage.jsx,388,string_literal,一度に比較できるのは3つまでです。,,
JP-1267,src/pages/ProductPage.jsx,428,string_literal,安定重視タイプ,,
JP-1268,src/pages/ProductPage.jsx,429,string_literal,価格変動を抑えながら、継続しやすい設計が向いています。,,
JP-1269,src/pages/ProductPage.jsx,435,string_literal,バランスタイプ,,
JP-1270,src/pages/ProductPage.jsx,436,string_literal,安定性と成長性をバランス良く組み合わせる運用が向いています。,,
JP-1271,src/pages/ProductPage.jsx,441,string_literal,成長重視タイプ,,
JP-1272,src/pages/ProductPage.jsx,442,string_literal,中長期で成長性を重視した候補を中心に検討する傾向があります。,,
JP-1273,src/pages/ProductPage.jsx,456,string_literal,無料,,
JP-1274,src/pages/ProductPage.jsx,503,jsx_text,金融商品比較,,
JP-1275,src/pages/ProductPage.jsx,536,jsx_text,条件で探す,,
JP-1276,src/pages/ProductPage.jsx,539,jsx_text,比較を開始,,
JP-1277,src/pages/ProductPage.jsx,544,jsx_text,審査・申込は各社公式サイト,,
JP-1278,src/pages/ProductPage.jsx,545,jsx_text,最短3分で比較完了,,
JP-1279,src/pages/ProductPage.jsx,572,jsx_text,最終更新日,,
JP-1280,src/pages/ProductPage.jsx,576,jsx_text,掲載方針,,
JP-1281,src/pages/ProductPage.jsx,577,jsx_text,比較軸を統一して表示,,
JP-1282,src/pages/ProductPage.jsx,580,jsx_text,申込導線,,
JP-1283,src/pages/ProductPage.jsx,581,jsx_text,各社公式サイトへ遷移,,
JP-1284,src/pages/ProductPage.jsx,584,jsx_text,注意事項,,
JP-1285,src/pages/ProductPage.jsx,585,jsx_text,投資助言・勧誘ではありません,,
JP-1286,src/pages/ProductPage.jsx,592,jsx_text,人気条件ショートカット,,
JP-1287,src/pages/ProductPage.jsx,593,jsx_text,ワンタップで条件を適用,,
JP-1288,src/pages/ProductPage.jsx,613,jsx_text,利用シーン,,
JP-1289,src/pages/ProductPage.jsx,624,jsx_text,表示商品,,
JP-1290,src/pages/ProductPage.jsx,628,jsx_text,提供会社,,
JP-1291,src/pages/ProductPage.jsx,632,jsx_text,無料条件あり,,
JP-1292,src/pages/ProductPage.jsx,636,jsx_text,注目タグ付き,,
